Time,CPU Usage
19:32:51,10.9
19:32:58,5.6
19:33:05,2.7
19:33:11,3.5
19:33:18,2.5
19:33:19,0.3
19:33:25,3.6
19:33:31,2.7
19:33:38,2.9
19:33:49,0.1
19:33:53,0.4
19:33:58,0.9
19:34:05,2.7
19:34:11,2.5
19:34:12,17.1
19:34:18,0.1
19:34:23,3.4
19:34:29,2.9
19:34:36,2.9
19:34:41,3.4
19:34:47,2.7
19:34:58,0.1
19:35:02,0.1
19:35:03,0.1
19:35:10,2.8
19:35:17,2.5
19:35:23,3
19:35:30,8.1
19:35:37,2.5
19:35:44,3.7
19:35:50,3
19:35:57,2.7
19:35:58,1.8
19:36:09,0.1
19:36:12,0.1
19:36:17,0.2
19:36:24,2.4
19:36:26,6.6
19:36:28,0.4
19:36:28,0.1
19:36:29,0.4
19:36:31,0.1
19:36:31,17.1
19:36:33,0.1
19:36:33,0.2
19:36:35,0.1
19:36:36,0.2
19:36:36,0.1
19:36:38,2.8
19:36:38,14
19:36:40,0.1
19:36:41,0.3
19:36:42,0.1
19:36:43,0.2
19:36:43,0.1
19:36:45,14.7
19:36:46,4.4
19:36:47,0.1
19:36:48,0.2
19:36:49,0.1
19:36:50,0.2
19:36:51,0.1
19:36:52,16.4
19:36:53,0.2
19:36:54,0.2
19:36:55,1.4
19:36:56,0.9
19:36:57,0.1
19:36:58,4.3
19:36:59,14.2
19:37:00,0.1
19:37:01,0.2
19:37:02,0.1
19:37:03,0.4
19:37:04,2.2
19:37:05,10.7
19:37:06,6.1
19:37:07,0.4
19:37:08,0.2
19:37:09,0.1
19:37:10,0.3
19:37:11,0.5
19:37:12,0.2
19:37:13,3.1
19:37:14,0.1
19:37:15,0.1
19:37:16,0.1
19:37:17,0.2
19:37:18,0.1
19:37:19,0.2
19:37:20,0.2
19:37:21,0.1
19:37:22,0.2
19:37:23,0.1
19:37:24,0.4
19:37:25,0.2
19:37:26,0.3
19:37:27,0.2
19:37:28,18.3
19:37:29,1.3
19:37:30,0.1
19:37:31,0.3
19:37:32,0.3
19:37:33,0.3
19:37:34,0.2
19:37:35,19.2
19:37:36,0.2
19:37:37,0.2
19:37:38,0.1
19:37:39,0.3
19:37:40,0.2
19:37:41,2.9
19:37:42,15.2
19:37:43,0.2
19:37:44,0.4
19:37:45,0.2
19:37:46,0.3
19:37:47,0.2
19:37:48,10.9
19:37:49,5.7
19:37:50,0.2
19:37:51,0.2
19:37:52,0.1
19:37:53,0.3
19:37:54,0.2
19:37:55,16.2
19:37:56,0.1
19:37:57,0.2
19:37:58,0.2
19:37:59,0.3
19:38:00,0.2
19:38:01,3
19:38:02,13.7
19:38:03,0.1
19:38:04,0.2
19:38:05,0.5
19:38:06,0.2
19:38:07,10.5
19:38:08,10.4
19:38:09,6.5
19:38:10,0.2
19:38:11,0.3
19:38:12,0.4
19:38:13,0.2
19:38:14,0.2
19:38:15,17.3
19:38:16,0.1
19:38:17,0.7
19:38:18,0.1
19:38:29,0.1
19:38:32,0.1
19:38:33,0.2
19:38:39,3.1
19:38:40,0.2
19:38:46,2.8
19:38:52,2.7
19:38:59,2.6
19:39:06,2.4
19:39:09,0.2
19:39:10,5.7
19:39:11,10.6
19:39:12,0.1
19:39:13,0.2
19:39:14,0.1
19:39:15,0.2
19:39:16,0.1
19:39:17,14.8
19:39:18,2.6
19:39:19,0.2
19:39:20,0.2
19:39:21,0.1
19:39:22,0.2
19:39:23,0.1
19:39:24,16.5
19:39:25,0.1
19:39:26,0.3
19:39:27,0.1
19:39:28,0.2
19:39:29,0.2
19:39:30,0.1
19:39:31,0.2
19:39:32,0.1
19:39:33,0.1
19:39:34,0.1
19:39:35,0.1
19:39:36,0.2
19:39:37,0.1
19:39:38,0.2
19:39:39,0.1
19:39:40,0.4
19:39:41,0.1
19:39:42,0.3
19:39:43,0.2
19:39:44,0.3
19:39:45,0.1
19:39:46,6.4
19:39:47,10.5
19:39:48,0.2
19:39:49,0.7
19:39:50,0.4
19:39:51,0.3
19:39:52,0.1
19:39:53,14.3
19:39:54,2.6
19:39:55,0.1
19:39:56,0.4
19:39:57,0.1
19:39:58,0.2
19:39:59,0.1
19:40:00,17.6
19:40:01,0.9
19:40:02,0.2
19:40:04,0.1
19:40:04,0.3
19:40:05,0.2
19:40:06,5.9
19:40:07,10.6
19:40:09,0.3
19:40:09,0.3
19:40:11,0.2
19:40:12,0.5
19:40:12,1
19:40:14,14.3
19:40:14,4.9
19:40:16,0.3
19:40:17,0.3
19:40:18,1.1
19:40:19,0.2
19:40:19,0.1
19:40:21,17.1
19:40:22,0.5
19:40:23,0.3
19:40:24,0.1
19:40:25,0.3
19:40:26,1.2
19:40:27,6.8
19:40:28,9.9
19:40:29,0.1
19:40:30,0.3
19:40:31,0.5
19:40:32,0.3
19:40:33,0.2
19:40:34,15.6
19:40:35,0.9
19:40:36,0.1
19:40:37,0.2
19:40:38,0.1
19:40:39,0.2
19:40:40,0.1
19:40:41,0.1
19:40:42,0.1
19:40:43,0.1
19:40:44,0.1
19:40:45,0.1
19:40:46,0.1
19:40:47,0.1
19:40:51,0.1
19:40:58,2.6
19:41:05,2.5
19:41:11,2.7
19:41:12,0.4
19:41:18,2.9
19:41:25,2.5
19:41:31,2.8
19:41:32,0.2
19:41:33,0.4
19:41:34,2
19:41:35,1.6
19:41:36,10.1
19:41:37,7.6
19:41:38,0.2
19:41:39,0.2
19:41:40,0.1
19:41:41,0.2
19:41:42,0.1
19:41:43,17.4
19:41:44,0.1
19:41:45,0.3
19:41:46,0.1
19:41:47,0.2
19:41:48,0.1
19:41:49,0.1
19:41:50,0.1
19:41:51,0.1
19:41:52,0.1
19:41:53,0.1
19:41:54,0.1
19:41:55,0.1
19:41:56,0.1
19:41:57,0.1
19:41:58,0.1
19:41:59,0
,
,64.5
,64.5
,64.5
,64.5
,64.5
,64.5
,64.5
,64.5
,64.5
,64.5
,4.356732892
